"id_soal","id_matpel","id_topik","judul_topik","id_sub_topik","judul_sub_topik","id_tag","tag","konten_soal","opsi_1","opsi_2","opsi_3","opsi_4","kunci_jawaban"
"6353","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kalimat berikut!</em></strong></p>
<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>Mohon maaf Bapak, buku saya tidak sengaja tertinggal di rumah.</p>
</td>
</tr>
</tbody>
</table>
<p>Perbaikan kalimat tersebut agar efektif adalah ...</p>","<p>Mohon maaf Bapak, buku saya di rumah.</p>","<p>Mohon maaf Bapak, buku saya tertinggal di rumah.</p>","<p>Mohon maaf Bapak, buku yang saya miliki tidak sengaja di rumah.</p>","<p>Mohon maaf Bapak, buku yang saya miliki tidak sengaja tertinggal di rumah.</p>","B"
"6354","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Cermati penulisan kalimat berikut!</em></strong></p>
<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>Mengapa saudara tidak membeli gula Jawa ketika di kediri.</p>
</td>
</tr>
</tbody>
</table>
<p><strong><em>&nbsp;</em></strong></p>
<p>Perbaikan penggunaan huruf kapital yang tepat adalah &hellip;.</p>","<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>Kata Tertulis</p>
</td>
<td width=""118"">
<p>Perbaikan</p>
</td>
</tr>
<tr>
<td width=""138"">
<p>Mengapa, Jawa, kediri</p>
</td>
<td width=""118"">
<p>Mengapa, jawa, Kediri</p>
</td>
</tr>
</tbody>
</table>","<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>Kata Tertulis</p>
</td>
<td width=""118"">
<p>Perbaikan</p>
</td>
</tr>
</tbody>
</table>
<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>saudara, gula, Jawa</p>
</td>
<td width=""118"">
<p>Saurada, Gula, jawa</p>
</td>
</tr>
</tbody>
</table>","<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>Kata Tertulis</p>
</td>
<td width=""118"">
<p>Perbaikan</p>
</td>
</tr>
</tbody>
</table>
<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>Mengapa, gula, Jawa</p>
</td>
<td width=""118"">
<p>mengapa, Gula, jawa</p>
</td>
</tr>
</tbody>
</table>","<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>Kata Tertulis</p>
</td>
<td width=""118"">
<p>Perbaikan</p>
</td>
</tr>
</tbody>
</table>
<table border=""1"">
<tbody>
<tr>
<td width=""138"">
<p>gula, Jawa, kediri</p>
</td>
<td width=""118"">
<p>Gula, jawa, Kediri</p>
</td>
</tr>
</tbody>
</table>","A"
"6355","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<table border=""1"">
<tbody>
<tr>
<td width=""317"">
<p>Surti meminta kepada kakaknya Jangan cepat-cepat kau tinggalkan tempat ini</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Penggunaan tanda baca yang tepat pada kalimat tersebut adalah &hellip;.</p>","<p>Tanda koma (,) diletakkan setelah kata &ldquo;kakaknya. Setelah kata &ldquo;ini&rdquo; diberi tanda titik (.)</p>","<p>Tanda kutip ( &ldquo; ) diletakkan sebelum kata &ldquo;jangan&rdquo; dan setelah &ldquo;kata ini&rdquo;. Setelah kata &ldquo;ini&rdquo; diberi tanda titik (.)</p>","<p>Tanda koma (,) diletakkan setelah kata &ldquo;kakaknya. Tanda kutip ( &ldquo; ) diletakkan sebelum kata &ldquo;jangan&rdquo; dan setelah &ldquo;kata ini&rdquo;.</p>","<p>Tanda koma (,) diletakkan setelah kata &ldquo;kakaknya. Tanda kutip ( &ldquo; ) diletakkan sebelum kata &ldquo;jangan&rdquo; dan setelah &ldquo;kata ini&rdquo;. Setelah kata &ldquo;ini&rdquo; diberi tanda titik (.)</p>","D"
"6356","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kutipan pantun berikut !</em></strong></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Seorang pemuda pergi berburu</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Berburu rusa mendapat singa</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &hellip;&hellip;&hellip;&hellip;&hellip;.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &hellip;&hellip;&hellip;&hellip;&hellip;</p>
<p>&nbsp;</p>
<p>Agar menjadi pantun yang baik, larik yang tepat untuk melengkapinya adalah &hellip;.</p>","<p>Selagi muda tuntutlah ilmu</p>
<p>Kelak tua kan hidup bahagia</p>","<p>Mendapat singa karena diburu</p>
<p>Mendapat ikan karena dijala</p>","<p>Tuntutlah ilmu selagi muda</p>
<p>Agar tak menyesal hidupmu</p>","<p>Pemuda pergi ke pulau Seribu</p>
<p>Pulau seribu indah tempatnya</p>","A"
"6357","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan kutipan puisi berikut!</em></strong></p>
<p>&nbsp;</p>
<table border=""1"">
<tbody>
<tr>
<td width=""294"">
<p>Kini, hatiku tergores kesedihan</p>
<p>Ketika terucap salam perpisahan</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &hellip;.</p>
<p>Air mataku tak tersa berlinang</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Larik yang tepat untuk melengkapi puisi adalah ....</p>","<p>Langkahku gontai seraya meninggalkan</p>","<p>Tak perlu disesal kan jadi kenangan</p>","<p>Terbayang jarak kan membentang</p>","<p>Aku hanyut terbawa arus gelombang</p>","C"
"6358","3",NULL,NULL,NULL,NULL,"5425","soal","<p><strong><em>Bacalah kutipan drama berikut!</em></strong></p>
<table>
<tbody>
<tr>
<td width=""65"">
<p>(1)Syafiah</p>
</td>
<td width=""19"">
<p>:</p>
</td>
<td width=""233"">
<p>Maaf ya, Ray nanti malam aku sudah janjian sama Afi</p>
</td>
</tr>
<tr>
<td width=""65"">
<p>(2)Rayhan</p>
</td>
<td width=""19"">
<p>:</p>
</td>
<td width=""233"">
<p>O, ya? ya sudah gak apa-apa kok. Eh, tapi gomong-ngomong, kayaknya lagi seneng nih?</p>
</td>
</tr>
<tr>
<td width=""65"">
<p>(3)Syafiah</p>
</td>
<td width=""19"">
<p>:</p>
</td>
<td width=""233"">
<p>Iya, Ray, aku memang lagi seneeeng banget. (sambil senyum-senyum)</p>
</td>
</tr>
<tr>
<td width=""65"">
<p>(4)Rayhan</p>
</td>
<td width=""19"">
<p>:</p>
</td>
<td width=""233"">
<p>&hellip;.</p>
</td>
</tr>
<tr>
<td width=""65"">
<p>(5)Syafiah</p>
</td>
<td width=""19"">
<p>:</p>
</td>
<td width=""233"">
<p>Undian, bukan. Aku seneng karena nilai raportku bagus dan ini berarti aku jadi dibelikan sepeda oleh ayahku.</p>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;&nbsp;</p>
<p>Dialog yang tepat untuk melengkapi naskah drama tersebut adalah &hellip;.</p>","<p>Jangan suka berlebihan, orang senang itu wajar.</p>","<p>Aduh, Ika, aku juga lagi senang, sama denganmu.</p>","<p>Aku sudah menduga kalau saat ini kamu lagi senang, ya kan?</p>","<p>Kenapa? Ada apa? Memang kamu menang undian satu milyar, ya?</p>","D"
"6359","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan grafik berikut!</em></strong></p>
<p><strong><img src=""assets/js/fileman/Uploads/bindono8.png"" alt="""" width=""312"" height=""176"" /></strong></p>
<p>Pernyataan yang sesuai grafik tersebut adalah &hellip;</p>","<p>Jumlah peserta membaca berita paling banyak</p>","<p>Peserta membaca puisi sama jumlahnya dengan menulis cerpen</p>","<p>Jumlah peserta membaca puisi paling sedikit</p>","<p>Jumlah peserta berpidato sama dengan membaca puisi</p>","A"
"6360","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan denah berikut!</em></strong></p>
<p><strong><img src=""assets/js/fileman/Uploads/bindono12.png"" alt="""" width=""361"" height=""189"" /></strong></p>
<p>Letak masjid adalah &hellip;.</p>","<p>Sebelah timur dealer motor, sebelah barat lapangan</p>","<p>Sebelah barat dealer motor, sebelah selatan apartemen</p>","<p>Sebelah timur lapangan, sebelah utara SD Sedap Malam</p>","<p>Sebelah barat Sd Sedap Malam, sebelah barat BTN</p>","B"
"6361","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Perhatikan denah berikut</em></strong></p>
<p><strong><img src=""assets/js/fileman/Uploads/bindono13-Copy2.png"" alt="""" width=""361"" height=""255"" /></strong></p>
<p>Ardi tinggal di Komplek Perumahan AD. dia ingin bermain futsal. Perjalanan yang paling efektif adalah&hellip;</p>
<p>&nbsp;</p>","<p>Jalan mangga belok ke arah timur menuju jalan pepaya</p>","<p>Jalan nanas belok&nbsp; ke arah selatan menuju jalan sawo</p>","<p>Jalan jambu belok ke arah timur menuju jalan papaya</p>","<p>Jalan papaya belok ke arah utara menuju jalan melon</p>","C"
"6362","3","163","TO Bind","476","TO 3 Bind","5424","soal_bind","<p><strong><em>Bacalah kutipan teks berita berikut!</em></strong></p>
<p>&nbsp;</p>
<p><strong>Berita 1</strong></p>
<p>Rencana Polda Metro Jaya yang akan membina para pelajar yang terlibat tawuran, bukan basa-basi. Saat ini sedikitnya ada sebanyak 3.000 pelajar setingkat SLTA di Jakarta yang akan dikirim ke Sekolah Kepolisian Nasional (SPN) Lido, Sukabumi, Jawa Barat. &ldquo;Karena jumlahnya cukup banyak, pelaksanaan pembinaannya akan dilakukan secara bertahap. Tahap pertama, akan kami berangkatkan ke SPN Lido mulai awal November ini.&rdquo; Ucap Direktur Pembinaan Masyarakat Polda Metro Jaya, Kombes Yosi Haryoso.</p>
<p>&nbsp;</p>
<p><strong>Berita 2</strong></p>
<p>Aparat Kepolisian Daerah Metropolitan Jakarta Raya (Polda Metro Jaya) akan membina secara bertahap 3.000 siswa SMK/SMA di Sekolah Polisi Negara (SPN) Lido, Sukabumi, Jawa Barat. &ldquo;Tahap pertama siswa SMK akan diberangkatkan pada 6 November 2012,&rdquo; kata Direktur Pembinaan Masyarakat Polda Metro Jaya, Komisaris Besar Polisi Yossi Haryoso, di Jakarta, Senin. Pembinaan ini untuk diberikan untuk menghindari aksi tawuran. Yossi mengatakan pihak kepolisian bekerja sama dengan Dinas Pendidikan DKI Jakarta memberikan pembekalan terhadap masalah aksi tawuran yang kerap terjadi.</p>
<p>&nbsp;</p>
<p>Persamaan isi kedua kutipan berita tersebut adalah .&hellip;</p>","<p>Rencana Polda Metro Jaya membina pelajar SMA yang terlibat tawuran</p>","<p>Dinas Pendidikan DKI memberi pembekalan terhadap siswa SMA</p>","<p>Polda Metro Jaya memberi pembinaan terhadap para pelajar SMA</p>","<p>Pengirim pelajar SMA yang bermasalah oleh polisi negara</p>","A"
"6516","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah paragraf berikut ini!</em></p>
<p>Otak kita memiliki sekitar 100 miliar neuron atau sel saraf aktif. Masing-masing bercabang seperti sebuah pohon, untuk menyimpan informasi hingga 20.000 dendrit pada setiap sel. Setiap neuron mirip dengan komputer yang canggih. Masing-masing terhubung dengan sel-sel lain dengan mengirimkan pesan-pesan elektris kimiawi sepanjang akson.</p>
<p>Gagasan utama paragraf tersebut adalah</p>","<p>otak bercabang seperti pohon penyimpan data.</p>","<p>otak mengirimkan pesan-pesan elektris kimia.</p>","<p>otak mirip dengan komputer yang canggih.</p>","<p>otak memiliki 100 miliar neuron atau sel saraf.</p>","D"
"6517","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p>Besarnya dampak gelombang tinggi membuat pemerintah memaklumatkan agar pelaku usaha perkapalan lebih mengutamakan keselamatan pelayaran. Maklumat pelayaran yang ketiga kalinya selama Februari.</p>
<p>Setelah gelombang tinggi selama lima belas hari melumpuhkan perekonomian di sektor kelautan dan menimbulkan ancaman kelaparan. Direktorat Jenderal Perhubungan Laut Departemen Perhubungan juga menyeru kepada para pelaku usaha pelayaran agar memperhatikan ramalan cuaca yang dikeluarkan BMG (Badan Meteorologi dan Geofisika).</p>
<p>Isi yang sesuai dengan teks tersebut</p>","<p>Selama bulan Februari pemerintah telah tiga kali menyampaikan maklumat tentang keselamatan pelayaran.</p>","<p>Pengusaha perkapalan tidak memperhatikan peringatan pemerintah tentang keselamatan pelayaran demi keuntungan.</p>","<p>Gelombang tinggi memperlancar perekonomian disektor kelautan dan menjamin tidak adanya ancaman kelaparan.</p>","<p>Departemen Perhubungan membiarkan pengusaha pelayaran menjalankan usahanya ditengah buruknya cuaca.</p>","A"
"6518","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah teks berikut dengan saksama!</em></p>
<p><em>Berita 1</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Pesawat Hercules jatuh dan terbakar di persawahan Desa Nggeplak, Kecamatan Karas, Kabupaten Magetan, sekitar pukul 07.00 WIB, Rabu (20/05). Lokasi jatuhnya pesawat Hercules milik TNI AU itu jaraknya 4 kilometer dari Lanud Iswahyudi. Pantauan detiksurabaya.com dilokasi, petugas gabungan dari PMK dan TNI AU sedang melakukan pemadaman. Wartawan yang berada di lokasi, dilarang mengambil gambar, bahkan sejumlah wartawan yang sedang mengambil gambar langsung dibentak dan diusir.</p>
<p>&nbsp;</p>
<p><em>Berita 2</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tadi pagi sekitar pukul 06.25 WIB, satu pesawat jenis Hercules jatuh di Purwodadi, Madiun, Jawa Timur. Pesawat itu jatuh dikawasan persawahan. Belum ada data resmi mengenai pesawat tersebut. Di duga pesawat itu miliki TNI Angkatan Udara.&nbsp;&nbsp;&nbsp;</p>
<p>&nbsp;</p>
<p>Kesamaan informasi kedua teks berita tersebut adalah</p>","<p>Pesawat Hercules jatuh karena terbakar.</p>","<p>Pesawat Hercules milik TNI AU jatuh di persawahan.</p>","<p>Hingga saat ini, bangkai pesawat belum dapat dipadamkan.</p>","<p>Warga dikawasan kecelakaan itu membantu mengevakuasi korban.</p>","B"
"6518","3","164","TO Bing","477","TO 3 Bing","5434","to3bing","<p><em>Bacalah teks berikut dengan saksama!</em></p>
<p><em>Berita 1</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Pesawat Hercules jatuh dan terbakar di persawahan Desa Nggeplak, Kecamatan Karas, Kabupaten Magetan, sekitar pukul 07.00 WIB, Rabu (20/05). Lokasi jatuhnya pesawat Hercules milik TNI AU itu jaraknya 4 kilometer dari Lanud Iswahyudi. Pantauan detiksurabaya.com dilokasi, petugas gabungan dari PMK dan TNI AU sedang melakukan pemadaman. Wartawan yang berada di lokasi, dilarang mengambil gambar, bahkan sejumlah wartawan yang sedang mengambil gambar langsung dibentak dan diusir.</p>
<p>&nbsp;</p>
<p><em>Berita 2</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tadi pagi sekitar pukul 06.25 WIB, satu pesawat jenis Hercules jatuh di Purwodadi, Madiun, Jawa Timur. Pesawat itu jatuh dikawasan persawahan. Belum ada data resmi mengenai pesawat tersebut. Di duga pesawat itu miliki TNI Angkatan Udara.&nbsp;&nbsp;&nbsp;</p>
<p>&nbsp;</p>
<p>Kesamaan informasi kedua teks berita tersebut adalah</p>","<p>Pesawat Hercules jatuh karena terbakar.</p>","<p>Pesawat Hercules milik TNI AU jatuh di persawahan.</p>","<p>Hingga saat ini, bangkai pesawat belum dapat dipadamkan.</p>","<p>Warga dikawasan kecelakaan itu membantu mengevakuasi korban.</p>","B"
"6519","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah teks berikut dengan saksama!</em></p>
<p><em>Berita 1</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Pesawat Hercules jatuh dan terbakar di persawahan Desa Nggeplak, Kecamatan Karas, Kabupaten Magetan, sekitar pukul 07.00 WIB, Rabu (20/05). Lokasi jatuhnya pesawat Hercules milik TNI AU itu jaraknya 4 kilometer dari Lanud Iswahyudi. Pantauan detiksurabaya.com dilokasi, petugas gabungan dari PMK dan TNI AU sedang melakukan pemadaman. Wartawan yang berada di lokasi, dilarang mengambil gambar, bahkan sejumlah wartawan yang sedang mengambil gambar langsung dibentak dan diusir.</p>
<p>&nbsp;</p>
<p><em>Berita 2</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tadi pagi sekitar pukul 06.25 WIB, satu pesawat jenis Hercules jatuh di Purwodadi, Madiun, Jawa Timur. Pesawat itu jatuh dikawasan persawahan. Belum ada data resmi mengenai pesawat tersebut. Di duga pesawat itu miliki TNI Angkatan Udara.</p>
<p>&nbsp;</p>
<p>Perbedaan penyajian kedua teks berita tersebut adalah</p>","<p>berita 1 diawali dengan pokok berita <em>apa</em>; berita 2 diawali dengan <em>kapan</em>.</p>","<p>berita 1 diawali dengan pokok berita <em>apa</em>; berita 2 diawali dengan <em>dimana</em>.</p>","<p>berita 1 diawali dengan pokok berita <em>dimana</em>; berita 2 diawali dengan <em>kapan</em>.</p>","<p>berita 1 diawali dengan pokok berita <em>dimana</em>; berita 2 diawali dengan <em>bagaimana</em>.</p>","A"
"6520","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah kutipan berikut!</em></p>
<p><em>Teks berita 1</em></p>
<p>Selasa (26-10) hujan deras mengakibatkan sejumlah perumahan di kota Tangerang terendam banjir. Banjir itu ketinggiannya bervariasi mulai 20 cm hingga 1,5 meter. Jalan Raya Hasyim Ashari, Ciledug yang merupakan jalan penghubung Tangerang dengan Jakarta, akibat banjir terputus sejak dini hari kemarin.</p>
<p>&nbsp;</p>
<p><em>Teks berita 2</em></p>
<p>Banjir selain memutuskan arus transportasi juga merendam ratusan rumah di komplek Ciledug Indah I dan Ciledug Indah II. Sejak semalam, turun hujan mengakibatkan Kali Angke meluap. Air luapan itu kemudian menyebabkan banjir di Ciledug, Tangerang.</p>
<p>&nbsp;</p>
<p>Kesamaan informasi teks berita tersebut adalah</p>","<p>wilayah banjir.</p>","<p>waktu banjir.</p>","<p>penyebab banjir.</p>","<p>korban banjir.</p>","C"
"6521","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah kutipan berikut!</em></p>
<p><em>Teks berita 1</em></p>
<p>Selasa (26-10) hujan deras mengakibatkan sejumlah perumahan di kota Tangerang terendam banjir. Banjir itu ketinggiannya bervariasi mulai 20 cm hingga 1,5 meter. Jalan Raya Hasyim Ashari, Ciledug yang merupakan jalan penghubung Tangerang dengan Jakarta, akibat banjir terputus sejak dini hari kemarin.</p>
<p>&nbsp;</p>
<p><em>Teks berita 2</em></p>
<p>Banjir selain memutuskan arus transportasi juga merendam ratusan rumah di komplek Ciledug Indah I dan Ciledug Indah II. Sejak semalam, turun hujan mengakibatkan Kali Angke meluap. Air luapan itu kemudian menyebabkan banjir di Ciledug, Tangerang.</p>
<p>&nbsp;</p>
<p>Perbedaan penyajian kutipan kedua bacaan tersebut</p>","<p>teks berita 1 diawali dengan <em>di mana</em>; teks berita 2 diawali <em>mengapa</em>.</p>","<p>teks berita 1 diawali dengan <em>bagaimana</em>; teks berita 2 diawali <em>di mana</em>.</p>","<p>teks berita 1 diawali dengan <em>kapan</em>; teks berita 2 diawali <em>apa</em>.</p>","<p>teks berita 1 diawali dengan <em>apa</em>; teks berita 2 diawali <em>bagaimana</em>.</p>","C"
"6522","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p><em>Bacalah paragraf berikut dengan saksama!</em></p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Chairil Anwar dilahirkan di Medan, tanggal 26 Juli 1922. Chairil Anwar adalah tipe pemuda yang suka membaca dan belajar sendiri sehingga tulisannya memiliki kualitas yang sangat tinggi. Ia pun dikenal sebagai pelopor penyair Angkatan 45. Dari esai-esai dan sajaknya, jelas sekali ia seorang individualis yang bebas. Dengan berani dan secara demonstratif, ia menentang pula sensor Jepang dan ia selalu menjadi incaran kempetai (polisi rahasia Jepang).</p>
<p>&nbsp;</p>
<p>Keistimewaan tokoh sesuai dengan biografi tersebut adalah</p>","<p>suka membaca dan suka belajar sendiri.</p>","<p>memiliki kualitas tulisannya.</p>","<p>menentang segala tekanan Jepang.</p>","<p>pelopor penyair Angkatan 1945.</p>","D"
"6523","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p>Selain indah, pantai memang memberikan kesegaran bagi para wisatawan domestik dan mancanegara yang mendatanginya.</p>
<p>Makna kata <em>domestik </em>pada kalimat tersebut berarti</p>","<p>pengunjung yang berasal dari dalam negeri.</p>","<p>pengunjung yang berasal dari luar negeri.</p>","<p>pengunjung asal tempat wisata.</p>","<p>pengunjung asal daerah yang berdekatan dengan tempat wisata.</p>","A"
"6524","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p>Penguasaan yang mendalam mengenai bahasa merupakan tolak ukur keberhasilan seorang wartawan. Kemahiran berbahasa wartawan akan memudahkannya memanipulasi bahasa sesuai dengan tujuan yang ingin dicapainya. Pilihan kata yang tepat dapat membangkitkan emosi pembaca. Sebaliknya, pilihan kata yang ceroboh dapat menimbulkan reaksi yang tidak diharapkan.</p>
<p>Simpulan isi paragraf tersebut adalah</p>","<p>Wartawan harus terampil berbahasa.</p>","<p>Wartawan pintar memanipulasi bahasa.</p>","<p>Wartawan memang menguasai bahasa.</p>","<p>Wartawan pandai mengolah bahasa.</p>","A"
"6525","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p>Bagi para pecinta film horor, bersiaplah meningkatkan kadar ... Film Zombie, Arwah Hantu Penasaran, Psikopat Sadis dan Monster akan muncul pada Festival Film Halloween</p>
<p>Kata yang tepat untuk melengkapi kalimat yang rumpang tersebut adalah</p>","<p>darah</p>","<p>kolestrol</p>","<p>adrenalin</p>","<p>testoteron</p>","C"
"6526","3","163","TO Bind","476","TO 3 Bind","5433","to3bind","<p>Gedung bioskop di Indonesia sering mentayangkan film-film dinuansa anak bila menjelang liburan tiba.</p>
<p>Dalam kalimat tersebut, terdapat kesalahan penggunaan kata sehingga perlu diperbaiki, yaitu</p>","<p>bioskop dihilangkan, di Indonesia jadi di indonesia.</p>","<p>mentayangkan jadi menayangkan, dinuansa jadi bernuansa.</p>","<p>gedung bioskop jadi gedung-gedung bioskop, sering dihilangkan.</p>","<p>anak jadi anak-anak, film-film jadi film.</p>","B"
